ID,School,Count,Grade
28817,38,20,6
28818,21,25,10
28819,53,14,6
28820,95,34,1
28821,9,45,10
28822,57,24,10
28823,51,39,12
28824,83,47,10
28825,98,39,3
28826,94,40,9
28827,31,37,7
28828,42,40,10
28829,7,15,8
28830,33,48,4
28831,37,47,12
28832,50,37,2
28833,78,20,10
28834,3,12,6
28835,87,44,4
28836,74,12,10
28837,49,40,5
28838,67,27,6
28839,93,24,8
28840,38,25,3
28841,100,50,8
28842,40,27,4
28843,54,31,12
28844,57,39,5
28845,14,28,12
28846,61,16,10
28847,45,35,5
28848,40,49,11
28849,84,13,9
28850,37,14,11
28851,94,27,5
28852,96,12,1
28853,2,29,7
28854,41,37,11
28855,53,21,6
28856,97,42,7
28857,63,28,12
28858,72,29,2
28859,72,45,9
28860,15,14,12
28861,68,17,2
28862,51,20,6
28863,66,20,2
28864,51,36,8
28865,71,41,3
28866,58,12,2
28867,96,17,11
28868,48,11,5
28869,7,18,2
28870,4,48,7
28871,95,32,7
28872,45,12,5
28873,74,24,5
28874,8,21,5
28875,16,24,9
28876,86,36,6
28877,89,23,2
28878,86,19,9
28879,81,15,3
28880,58,25,1
28881,15,36,9
28882,55,40,1
28883,95,17,3
28884,32,32,12
28885,68,26,7
28886,42,40,6
28887,97,23,4
28888,22,23,11
28889,72,11,3
28890,85,21,1
28891,87,44,8
28892,34,36,8
28893,62,20,4
28894,51,11,11
28895,24,37,6
28896,99,13,7
28897,44,29,2
28898,29,41,10
28899,33,32,9
28900,75,21,6
28901,52,21,7
28902,94,28,7
28903,94,41,1
28904,11,31,8
28905,91,47,9
28906,10,14,10
28907,8,49,5
28908,80,10,7
28909,98,28,8
28910,22,29,8
28911,51,48,8
28912,62,26,9
28913,27,50,4
28914,4,35,8
28915,91,48,5
28916,96,43,1
28917,56,46,5
28918,30,10,1
28919,44,36,9
28920,68,32,11
28921,91,45,6
28922,83,16,11
28923,94,13,10
28924,80,41,10
28925,36,35,6
28926,98,44,11
28927,88,22,9
28928,25,12,1
28929,11,48,1
28930,56,40,12
28931,93,37,8
28932,87,13,8
28933,67,17,1
28934,10,24,7
28935,90,32,10
28936,19,43,4
28937,67,11,5
28938,3,45,7
28939,91,18,11
28940,58,45,6
28941,75,25,12
28942,53,39,1
28943,15,25,12
28944,67,30,10
28945,27,12,6
28946,61,15,6
28947,12,21,5
28948,95,30,9
28949,12,46,2
28950,83,24,1
28951,61,34,7
28952,55,10,7
28953,2,46,4
28954,84,47,12
28955,20,12,7
28956,35,28,7
28957,92,29,2
28958,77,15,1
28959,9,21,6
28960,86,49,1
28961,25,39,4
28962,64,37,11
28963,7,14,2
28964,21,24,12
28965,17,16,2
28966,43,41,5
28967,74,13,7
28968,63,25,2
28969,35,50,10
28970,29,37,2
28971,14,37,2
28972,45,35,10
28973,8,28,7
28974,13,15,2
28975,9,27,8
28976,38,44,3
28977,12,36,12
28978,81,16,11
28979,90,13,6
28980,57,11,12
28981,14,21,6
28982,7,50,5
28983,58,17,1
28984,73,46,10
28985,62,12,9
28986,5,22,12
28987,49,43,9
28988,28,38,2
28989,24,26,1
28990,73,20,3
28991,53,19,10
28992,69,24,1
28993,92,45,7
28994,38,28,3
28995,11,32,7
28996,30,31,4
28997,87,34,11
28998,100,18,11
28999,72,30,9
29000,46,49,4
29001,86,27,7
29002,51,23,7
29003,8,31,9
29004,22,30,7
29005,66,11,8
29006,30,35,2
29007,68,29,7
29008,3,14,3
29009,100,42,9
29010,39,46,3
29011,64,33,5
29012,39,40,5
29013,97,30,7
29014,27,20,5
29015,29,22,10
29016,26,14,4
29017,3,12,8
29018,64,45,11
29019,55,24,9
29020,64,28,10
29021,99,16,5
29022,82,48,9
29023,50,23,10
29024,61,17,4
29025,79,31,10
29026,53,16,4
29027,68,40,2
29028,58,36,12
29029,46,20,5
29030,99,13,8
29031,80,31,7
29032,62,25,9
29033,37,16,2
29034,34,20,1
29035,83,25,8
29036,25,30,1
29037,20,33,6
29038,76,11,6
29039,10,42,12
29040,3,34,9
29041,34,50,12
29042,98,44,8
29043,63,31,3
29044,40,16,2
29045,92,42,5
29046,51,34,10
29047,82,10,7
29048,45,40,7
29049,39,45,8
29050,59,15,12
29051,46,43,5
29052,78,23,12
29053,70,28,7
29054,3,38,5
29055,56,21,7
29056,6,19,12
29057,89,46,7
29058,84,45,1
29059,24,26,4
29060,63,11,5
29061,31,15,8
29062,28,37,8
29063,31,50,5
29064,50,19,3
29065,66,31,5
29066,45,29,10
29067,35,36,8
29068,2,27,6
29069,31,27,4
29070,23,40,10
29071,67,47,1
29072,66,22,7
29073,70,41,12
29074,81,28,7
29075,51,40,8
29076,11,46,6
29077,77,40,7
29078,69,37,2
29079,100,35,6
29080,11,12,1
29081,91,43,3
29082,38,24,9
29083,56,33,6
29084,26,39,4
29085,30,36,3
29086,19,47,11
29087,96,30,11
29088,81,11,1
29089,100,49,3
29090,95,17,11
29091,97,34,1
29092,19,31,2
29093,55,37,2
29094,49,39,2
29095,86,49,6
29096,23,42,6
29097,73,11,2
29098,4,24,10
29099,34,24,3
29100,84,42,2
29101,80,37,5
29102,67,28,6
29103,26,32,12
29104,30,42,2
29105,78,33,10
29106,47,30,7
29107,92,18,1
29108,38,18,10
29109,89,30,7
29110,89,25,6
29111,4,12,3
29112,27,37,4
29113,44,46,5
29114,61,36,1
29115,68,37,7
29116,94,18,8
29117,71,30,4
29118,23,16,7
29119,6,19,11
29120,11,25,9
29121,70,47,12
29122,99,19,9
29123,53,11,8
29124,93,34,4
29125,64,28,5
29126,59,18,3
29127,22,36,12
29128,66,23,10
29129,50,25,11
29130,63,11,10
29131,36,48,9
29132,26,16,6
29133,87,10,10
29134,52,50,9
29135,71,24,4
29136,88,16,9
29137,30,24,2
29138,24,47,4
29139,91,24,4
29140,24,22,1
29141,40,42,1
29142,6,21,12
29143,56,30,1
29144,81,45,1
29145,44,42,6
29146,67,27,12
29147,99,30,10
29148,44,49,6
29149,96,34,2
29150,7,50,8
29151,19,46,9
29152,2,15,12
29153,53,41,12
29154,9,21,4
29155,4,36,6
29156,18,21,2
29157,2,10,11
29158,44,36,10
29159,89,18,4
29160,13,35,12
29161,14,19,12
29162,35,35,10
29163,35,39,6
29164,91,49,4
29165,88,33,5
29166,28,27,4
29167,67,26,10
29168,20,13,10
29169,93,42,12
29170,88,30,11
29171,49,46,8
29172,28,24,12
29173,12,28,4
29174,45,22,12
29175,50,22,1
29176,3,16,9
29177,35,32,7
29178,87,11,12
29179,51,46,6
29180,21,35,9
29181,26,15,9
29182,68,48,12
29183,83,46,3
29184,3,36,12
29185,58,31,3
29186,35,46,8
29187,82,39,1
29188,30,11,1
29189,2,23,12
29190,29,12,12
29191,77,46,8
29192,11,30,11
29193,76,18,6
29194,89,39,9
29195,29,38,5
29196,4,11,9
29197,100,16,11
29198,22,41,9
29199,5,36,3
29200,56,33,9
29201,40,26,11
29202,100,28,4
29203,88,45,3
29204,18,17,11
29205,16,29,10
29206,60,15,7
29207,24,40,12
29208,38,30,1
29209,71,38,6
29210,1,23,5
29211,83,32,6
29212,94,48,8
29213,6,37,7
29214,11,48,5
29215,56,50,8
29216,89,14,1
29217,16,38,10
29218,81,15,1
29219,17,44,8
29220,34,21,6
29221,14,10,6
29222,49,35,12
29223,44,41,4
29224,4,18,11
29225,45,10,11
29226,36,42,8
29227,31,10,10
29228,18,32,8
29229,55,45,9
29230,44,47,11
29231,4,25,6
29232,61,44,3
29233,49,19,5
29234,99,41,3
29235,89,33,3
29236,86,41,4
29237,18,32,8
29238,50,34,9
29239,24,40,3
29240,45,11,5
29241,61,39,6
29242,80,23,5
29243,58,29,4
29244,32,24,12
29245,27,22,9
29246,100,19,2
29247,68,44,10
29248,37,37,12
29249,5,26,10
29250,79,17,1
29251,69,15,12
29252,3,18,8
29253,6,37,9
29254,82,18,10
29255,6,36,3
29256,11,49,6
29257,38,16,4
29258,76,11,3
29259,32,17,12
29260,42,33,11
29261,43,42,3
29262,59,39,2
29263,82,15,10
29264,12,49,3
29265,48,40,3
29266,51,43,12
29267,36,47,9
29268,98,25,9
29269,38,22,8
29270,85,31,10
29271,33,16,2
29272,39,50,6
29273,57,26,12
29274,79,19,3
29275,32,48,6
29276,66,21,2
29277,62,22,5
29278,91,38,9
29279,13,20,9
29280,82,29,4
29281,66,30,1
29282,20,30,7
29283,29,20,9
29284,14,45,10
29285,50,42,3
29286,72,18,8
29287,20,41,6
29288,21,11,10
29289,52,20,2
29290,20,47,4
29291,81,27,1
29292,5,41,12
29293,5,50,4
29294,8,35,8
29295,10,25,3
29296,98,34,1
29297,18,24,11
29298,3,43,4
29299,67,48,10
29300,48,20,1
29301,36,29,5
29302,20,46,7
29303,29,22,12
29304,59,48,9
29305,39,48,12
29306,17,46,6
29307,82,15,5
29308,76,10,6
29309,93,31,6
29310,78,49,12
29311,96,40,12
29312,1,26,2
29313,11,44,6
29314,100,19,11
29315,82,31,10
29316,27,34,12
29317,50,14,10
29318,61,30,3
29319,92,47,6
29320,50,24,9
29321,29,10,7
29322,96,18,2
29323,26,13,12
29324,98,33,3
29325,28,48,1
29326,87,26,9
29327,48,19,2
29328,14,17,7
29329,84,39,3
29330,43,14,8
29331,90,15,3
29332,100,41,1
29333,71,28,2
29334,74,30,4
29335,51,40,3
29336,80,30,2
29337,99,19,7
29338,22,45,4
29339,97,27,1
29340,31,31,7
29341,68,50,1
29342,12,36,8
29343,92,14,4
29344,84,47,6
29345,79,46,6
29346,89,33,11
29347,36,18,7
29348,21,26,1
29349,99,29,2
29350,66,24,7
29351,93,23,4
29352,78,46,3
29353,18,19,12
29354,23,46,9
29355,45,31,8
29356,25,15,7
29357,86,39,4
29358,90,34,2
29359,52,37,8
29360,86,21,9
29361,84,31,1
29362,13,15,12
29363,11,22,7
29364,13,33,6
29365,73,11,6
29366,96,10,10
29367,51,23,10
29368,89,47,10
29369,71,17,3
29370,88,20,11
29371,25,27,8
29372,39,11,12
29373,17,32,5
29374,38,33,1
29375,23,48,1
29376,34,45,10
29377,55,10,5
29378,73,49,9
29379,38,29,5
29380,30,38,7
29381,20,40,8
29382,49,29,11
29383,4,33,11
29384,45,24,10
29385,51,50,2
29386,41,38,8
29387,65,24,5
29388,10,26,11
29389,78,45,7
29390,22,45,8
29391,25,47,5
29392,19,32,9
29393,40,21,1
29394,49,41,2
29395,4,20,4
29396,22,15,1
29397,36,11,4
29398,92,48,5
29399,41,18,11
29400,56,10,5
29401,1,49,5
29402,35,31,10
29403,73,45,8
29404,95,18,7
29405,35,32,9
29406,83,22,4
29407,91,13,6
29408,9,14,6
29409,68,11,11
29410,60,33,1
29411,48,50,9
29412,46,48,2
29413,91,49,11
29414,54,25,5
29415,32,26,10
29416,13,27,2
29417,7,50,8
29418,79,26,10
29419,88,18,6
29420,81,33,8
29421,82,45,5
29422,16,44,1
29423,30,47,1
29424,70,17,2
29425,42,15,7
29426,24,41,5
29427,21,31,1
29428,98,43,2
29429,81,49,6
29430,63,22,4
29431,21,15,2
29432,42,31,3
29433,86,47,1
29434,64,31,8
29435,83,13,7
29436,96,28,11
29437,23,21,2
29438,54,24,1
29439,91,25,7
29440,54,41,10
29441,12,47,1
29442,16,47,10
29443,69,31,8
29444,71,15,2
29445,96,22,9
29446,11,50,12
29447,26,26,12
29448,22,49,8
29449,52,12,2
29450,45,43,6
29451,11,44,2
29452,64,27,6
29453,65,32,2
29454,87,17,2
29455,32,29,12
29456,56,16,7
29457,88,46,5
29458,83,20,9
29459,37,26,2
29460,24,45,7
29461,23,32,3
29462,68,13,9
29463,43,27,4
29464,21,25,9
29465,85,10,11
29466,89,26,5
29467,88,13,7
29468,98,28,4
29469,99,26,7
29470,10,37,4
29471,35,33,12
29472,97,37,12
29473,63,46,10
29474,94,27,8
29475,66,16,11
29476,19,34,11
29477,76,26,3
29478,74,37,8
29479,22,35,10
29480,44,14,6
29481,18,17,1
29482,71,27,7
29483,45,22,4
29484,38,16,5
29485,36,32,4
29486,49,31,6
29487,22,46,11
29488,87,39,5
29489,36,23,8
29490,99,46,8
29491,23,29,3
29492,92,34,3
29493,67,15,5
29494,27,35,2
29495,2,34,6
29496,40,25,2
29497,3,12,10
29498,14,42,5
29499,79,23,8
29500,16,14,6
29501,36,15,8
29502,96,33,9
29503,34,43,1
29504,74,41,11
29505,44,17,3
29506,83,17,11
29507,62,37,2
29508,1,42,11
29509,62,20,3
29510,49,19,8
29511,40,18,12
29512,86,11,6
29513,81,10,9
29514,96,13,3
29515,16,11,8
29516,81,35,8
29517,94,49,2
29518,23,48,10
29519,61,46,10
29520,46,12,6
29521,90,32,4
29522,90,26,9
29523,6,42,2
29524,99,19,3
29525,34,48,10
29526,96,22,7
29527,28,29,6
29528,27,50,10
29529,59,26,10
29530,80,28,3
29531,76,44,5
29532,21,17,3
29533,85,17,8
29534,55,46,5
29535,67,29,1
29536,49,25,10
29537,78,33,3
29538,81,34,8
29539,26,19,5
29540,48,14,11
29541,66,32,7
29542,49,44,1
29543,32,29,12
29544,62,13,4
29545,89,41,4
29546,24,39,12
29547,57,39,10
29548,11,41,9
29549,71,10,12
29550,28,11,11
29551,84,29,7
29552,7,36,4
29553,92,43,11
29554,96,35,4
29555,37,32,5
29556,6,28,6
29557,45,48,1
29558,24,41,6
29559,5,43,3
29560,31,14,12
29561,16,27,5
29562,28,29,3
29563,91,44,4
29564,49,49,8
29565,55,45,8
29566,54,16,7
29567,25,46,7
29568,34,21,11
29569,98,34,1
29570,94,25,8
29571,96,11,10
29572,90,33,4
29573,31,22,7
29574,57,30,7
29575,39,44,9
29576,37,38,6
29577,64,47,11
29578,76,15,12
29579,45,20,7
29580,62,50,12
29581,41,41,8
29582,24,21,11
29583,5,46,6
29584,16,43,2
29585,18,46,3
29586,28,49,11
29587,82,31,12
29588,65,26,10
29589,50,17,6
29590,50,16,4
29591,29,27,9
29592,16,36,1
29593,60,48,10
29594,46,37,3
29595,95,42,10
29596,98,27,10
29597,77,10,4
29598,3,27,9
29599,81,35,12
29600,97,37,9
29601,41,45,8
29602,92,31,2
29603,71,31,10
29604,1,38,12
29605,18,50,10
29606,2,28,3
29607,81,10,11
29608,59,40,5
29609,100,22,8
29610,92,29,8
29611,38,27,8
29612,88,16,5
29613,49,33,4
29614,24,42,2
29615,80,37,11
29616,58,27,3
29617,65,50,12
29618,23,16,12
29619,11,26,8
29620,87,34,7
29621,15,16,11
29622,87,37,6
29623,2,15,2
29624,38,27,10
29625,51,11,4
29626,3,28,1
29627,36,40,9
29628,93,40,3
29629,88,17,11
29630,53,22,12
29631,49,29,3
29632,33,46,6
29633,90,26,1
29634,54,17,6
29635,78,18,4
29636,31,36,9
29637,29,28,11
29638,61,10,11
29639,42,15,4
29640,49,36,8
29641,3,33,5
29642,8,11,7
29643,64,37,12
29644,35,21,6
29645,43,22,2
29646,24,21,10
29647,56,40,2
29648,78,13,4
29649,18,49,4
29650,78,17,10
29651,99,30,9
29652,64,48,11
29653,77,36,3
29654,50,50,7
29655,15,10,2
29656,46,23,12
29657,33,11,12
29658,8,47,9
29659,27,48,2
29660,86,13,4
29661,59,21,4
29662,26,24,10
29663,10,17,12
29664,88,30,10
29665,57,39,10
29666,40,17,4
29667,1,48,12
29668,80,34,3
29669,57,49,12
29670,100,41,5
29671,40,45,12
29672,39,34,4
29673,79,42,5
29674,89,22,1
29675,28,37,10
29676,91,18,9
29677,58,40,4
29678,75,47,2
29679,1,48,6
29680,88,48,7
29681,5,35,2
29682,61,49,9
29683,7,17,4
29684,6,47,7
29685,78,25,10
29686,89,38,8
29687,43,26,2
29688,43,18,7
29689,77,48,12
29690,63,23,4
29691,57,20,6
29692,63,46,8
29693,35,32,2
29694,3,13,1
29695,20,14,3
29696,97,12,12
29697,35,29,8
29698,86,25,2
29699,86,34,10
29700,17,15,10
29701,28,29,4
29702,6,26,9
29703,47,32,1
29704,79,48,3
29705,1,44,11
29706,45,12,9
29707,1,50,3
29708,55,33,12
29709,74,23,11
29710,93,20,10
29711,85,33,12
29712,7,41,5
29713,72,49,8
29714,6,12,2
29715,12,19,10
29716,53,25,2
29717,57,42,10
29718,17,20,2
29719,7,30,7
29720,65,29,7
29721,10,13,11
29722,89,26,6
29723,68,16,10
29724,11,21,4
29725,67,42,2
29726,33,46,6
29727,9,35,12
29728,81,38,1
29729,53,46,9
29730,87,14,10
29731,68,45,8
29732,98,45,3
29733,10,28,1
29734,87,34,7
29735,28,25,1
29736,76,31,10
29737,83,35,7
29738,59,44,5
29739,9,30,2
29740,39,39,3
29741,53,18,11
29742,86,33,5
29743,55,32,9
29744,15,25,6
29745,30,30,12
29746,53,31,12
29747,8,21,11
29748,61,23,5
29749,85,21,11
29750,57,11,7
29751,27,17,1
29752,8,35,1
29753,76,24,1
29754,92,20,3
29755,84,15,3
29756,37,20,8
29757,6,39,11
29758,4,19,12
29759,21,25,4
29760,2,44,3
29761,52,25,11
29762,28,18,2
29763,33,11,8
29764,97,14,10
29765,72,37,10
29766,16,15,8
29767,52,49,9
29768,68,45,6
29769,75,36,8
29770,82,21,1
29771,95,22,10
29772,2,10,12
29773,14,38,12
29774,98,30,3
29775,43,38,10
29776,65,28,10
29777,44,17,9
29778,68,44,6
29779,26,48,6
29780,44,31,9
29781,95,25,2
29782,6,48,5
29783,70,37,7
29784,13,11,4
29785,31,37,12
29786,77,16,11
29787,86,44,6
29788,58,32,1
29789,56,37,8
29790,43,12,11
29791,76,12,9
29792,83,18,4
29793,89,36,2
29794,11,41,2
29795,74,36,4
29796,48,40,8
29797,40,12,12
29798,14,29,12
29799,52,18,4
29800,23,47,12
29801,42,39,5
29802,72,24,9
29803,30,13,11
29804,71,21,10
29805,42,40,11
29806,83,32,9
29807,18,20,9
29808,100,49,7
29809,73,50,9
29810,80,50,12
29811,46,39,4
29812,48,35,6
29813,21,19,2
29814,99,13,8
29815,17,44,11
29816,65,45,6
29817,2,43,4
29818,30,36,2
29819,93,25,6
29820,3,36,7
29821,45,49,2
29822,58,23,8
29823,15,19,4
29824,29,27,2
29825,48,25,7
29826,26,35,10
29827,7,35,9
29828,30,37,9
29829,24,14,6
29830,65,44,7
29831,53,40,2
29832,69,37,5
29833,94,45,2
29834,64,16,5
29835,51,16,1
29836,83,13,11
29837,62,45,8
29838,25,44,5
29839,91,30,12
29840,51,39,4
29841,99,33,11
29842,55,28,11
29843,20,13,10
29844,36,21,7
29845,33,33,4
29846,99,45,4
29847,78,42,11
29848,79,14,1
29849,93,31,8
29850,7,29,8
29851,75,42,6
29852,48,34,9
29853,29,40,3
29854,34,15,7
29855,76,11,8
29856,5,32,5
29857,32,50,11
29858,11,18,2
29859,69,19,2
29860,23,49,6
29861,94,42,4
29862,16,45,1
29863,96,45,4
29864,83,31,6
29865,48,19,12
29866,55,46,6
29867,85,26,9
29868,25,17,7
29869,36,31,11
29870,40,27,1
29871,10,44,5
29872,78,26,4
29873,3,49,11
29874,5,14,12
29875,36,40,6
29876,16,24,6
29877,67,27,3
29878,85,41,3
29879,25,41,6
29880,13,23,5
29881,13,39,8
29882,73,14,9
29883,31,37,2
29884,41,16,6
29885,26,48,12
29886,73,33,1
29887,12,39,5
29888,72,41,7
29889,52,12,1
29890,97,41,7
29891,84,26,10
29892,39,33,12
29893,23,48,5
29894,65,14,8
29895,51,10,9
29896,32,18,7
29897,51,27,5
29898,80,20,8
29899,16,32,10
29900,29,45,9
29901,82,39,2
29902,54,27,6
29903,83,13,2
29904,94,40,9
29905,8,16,12
29906,69,24,3
29907,8,45,12
29908,1,49,7
29909,72,39,10
29910,74,48,12
29911,37,37,12
29912,97,23,8
29913,78,28,8
29914,82,33,2
29915,47,45,5
29916,62,16,4
29917,53,18,9
29918,27,31,12
29919,66,21,3
29920,85,24,2
29921,91,41,9
29922,34,40,5
29923,45,50,6
29924,51,23,8
29925,3,25,3
29926,21,33,2
29927,90,10,7
29928,100,38,12
29929,64,29,12
29930,29,47,5
29931,20,41,6
29932,82,40,6
29933,20,20,1
29934,88,49,1
29935,59,22,3
29936,1,50,9
29937,83,38,7
29938,37,18,11
29939,27,27,11
29940,69,20,3
29941,11,50,4
29942,100,25,10
29943,25,23,7
29944,94,11,3
29945,45,43,3
29946,100,24,12
29947,32,37,6
29948,49,26,8
29949,27,19,12
29950,77,23,5
29951,36,50,2
29952,25,23,12
29953,99,42,2
29954,32,29,2
29955,77,13,10
29956,11,19,12
29957,72,36,9
29958,7,41,12
29959,75,16,2
29960,75,33,9
29961,48,39,4
29962,39,42,5
29963,23,39,6
29964,28,42,5
29965,51,27,5
29966,99,46,10
29967,21,23,9
29968,55,11,1
29969,47,13,7
29970,48,14,9
29971,72,10,2
29972,87,14,10
29973,86,14,4
29974,96,47,1
29975,11,36,12
29976,43,41,4
29977,4,36,3
29978,64,46,5
29979,17,26,6
29980,60,28,10
29981,100,22,10
29982,56,25,12
29983,26,33,2
29984,81,24,4
29985,62,26,4
29986,60,22,6
29987,46,49,3
29988,37,16,8
29989,89,24,4
29990,44,28,11
29991,55,20,5
29992,25,32,10
29993,44,43,7
29994,63,49,11
29995,13,31,4
29996,21,34,11
29997,30,25,12
29998,23,29,1
29999,7,18,6
30000,61,14,12
30001,47,47,9
30002,42,34,7
30003,21,50,1
30004,66,38,12
30005,83,16,2
30006,88,37,1
30007,12,34,8
30008,15,26,6
30009,4,38,4
30010,95,10,9
30011,27,37,7
30012,65,17,1
30013,49,23,7
30014,2,26,12
30015,37,15,5
30016,79,33,4
30017,2,16,9
30018,89,47,5
30019,59,10,8
30020,92,36,7
30021,28,35,11
30022,52,19,5
30023,50,16,3
30024,59,25,11
30025,12,49,5
30026,82,39,3
30027,19,45,6
30028,49,23,4
30029,99,25,1
30030,81,48,2
30031,54,28,6
30032,8,21,3
30033,97,16,2
30034,47,19,1
30035,72,14,1
30036,88,42,8
30037,74,32,8
30038,16,45,11
30039,59,16,12
30040,21,23,2
30041,51,39,6
30042,6,23,6
30043,19,46,3
30044,64,20,11
30045,2,15,10
30046,74,36,3
30047,90,31,1
30048,82,45,7
30049,100,46,8
30050,23,12,7
30051,61,29,11
30052,68,13,3
30053,53,12,6
30054,59,29,6
30055,50,14,4
30056,2,50,2
30057,39,12,10
30058,73,35,6
30059,52,24,10
30060,63,14,12
30061,46,43,7
30062,5,22,1
30063,76,47,1
30064,63,13,3
30065,67,41,11
30066,52,25,10
30067,62,22,5
30068,21,29,1
30069,6,32,2
30070,2,25,6
30071,98,27,5
30072,3,27,2
30073,61,39,1
30074,89,14,12
30075,38,35,10
30076,47,12,6
30077,84,47,5
30078,34,49,12
30079,4,24,10
30080,88,22,7
30081,62,24,4
30082,97,16,12
30083,12,46,3
30084,78,14,4
30085,8,13,8
30086,62,37,8
30087,75,35,1
30088,53,37,9
30089,77,46,5
30090,70,26,9
30091,6,48,12
30092,72,40,3
30093,87,33,3
30094,57,30,4
30095,45,39,8
30096,4,47,2
30097,53,37,8
30098,93,26,12
30099,28,40,7
30100,19,38,11
30101,65,23,9
30102,98,34,12
30103,72,43,1
30104,68,32,6
30105,5,20,8
30106,74,15,9
30107,28,39,6
30108,6,24,4
30109,82,22,11
30110,22,28,9
30111,31,21,2
30112,80,21,4
30113,16,26,11
30114,15,27,11
30115,27,40,4
30116,82,46,10
30117,45,13,2
30118,70,39,9
30119,30,16,11
30120,20,23,1
30121,16,20,8
30122,17,39,1
30123,48,21,3
30124,18,18,1
30125,65,46,9
30126,24,33,1
30127,87,22,2
30128,57,16,11
30129,68,31,12
30130,90,19,12
30131,41,37,6
30132,38,40,5
30133,34,42,4
30134,38,42,4
30135,21,23,7
30136,9,43,1
30137,44,37,9
30138,36,47,8
30139,77,46,6
30140,90,46,11
30141,89,49,12
30142,72,44,7
30143,1,43,8
30144,70,40,1
30145,11,34,4
30146,65,50,9
30147,95,20,3
30148,1,32,5
30149,41,47,1
30150,50,20,1
30151,96,49,10
30152,1,39,12
30153,98,20,8
30154,78,20,2
30155,50,30,5
30156,58,49,12
30157,68,40,2
30158,66,27,12
30159,73,48,7
30160,87,19,4
30161,99,30,8
30162,39,19,5
30163,27,18,6
30164,89,42,11
30165,34,37,1
30166,97,40,2
30167,65,32,9
30168,76,26,7
30169,3,30,5
30170,30,19,6
30171,49,34,4
30172,56,44,4
30173,88,26,8
30174,63,14,3
30175,68,36,2
30176,47,41,2
30177,21,18,9
30178,38,19,5
30179,34,21,11
30180,13,42,3
30181,22,12,4
30182,45,25,3
30183,44,20,5
30184,83,49,4
30185,69,37,3
30186,36,42,10
30187,30,27,11
30188,37,37,6
30189,49,34,1
30190,86,14,12
30191,46,26,5
30192,11,19,8
30193,2,14,11
30194,94,31,11
30195,86,11,7
30196,34,25,1
30197,91,34,11
30198,23,45,4
30199,8,32,5
30200,7,50,8
30201,15,37,9
30202,64,44,7
30203,34,47,6
30204,27,45,1
30205,50,42,6
30206,64,42,3
30207,97,38,4
30208,44,19,2
30209,78,44,8
30210,42,13,2
30211,60,28,10
30212,73,35,2
30213,17,41,8
30214,83,49,2
30215,27,27,7
30216,64,36,6
30217,36,16,11
30218,77,24,7
30219,23,40,11
30220,33,33,1
30221,7,48,9
30222,90,27,5
30223,42,29,10
30224,6,18,5
30225,25,28,7
30226,13,35,11
30227,35,40,10
30228,64,46,8
30229,14,12,5
30230,73,32,3
30231,89,33,6
30232,72,41,12
30233,44,48,1
30234,85,48,2
30235,95,39,1
30236,68,16,10
30237,19,24,5
30238,51,26,3
30239,74,47,12
30240,23,11,2
30241,34,50,10
30242,17,38,6
30243,22,43,7
30244,24,12,5
30245,12,49,3
30246,25,47,10
30247,15,10,11
30248,64,40,2
30249,79,48,10
30250,20,43,12
30251,94,17,9
30252,69,30,4
30253,86,24,8
30254,32,16,6
30255,97,30,7
30256,68,32,2
30257,91,14,8
30258,24,16,9
30259,41,29,12
30260,37,26,12
30261,97,28,12
30262,44,32,12
30263,2,43,10
30264,37,41,12
30265,89,40,3
30266,80,38,3
30267,42,39,2
30268,28,11,11
30269,5,16,7
30270,81,13,3
30271,44,33,3
30272,94,14,12
30273,40,24,5
30274,87,23,8
30275,14,31,9
30276,65,11,6
30277,89,34,9
30278,13,48,9
30279,13,22,7
30280,32,19,8
30281,67,22,11
30282,35,22,11
30283,16,36,11
30284,33,19,3
30285,98,11,8
30286,99,28,7
30287,30,45,1
30288,26,20,3
30289,91,27,4
30290,2,10,8
30291,27,21,7
30292,63,36,7
30293,32,50,4
30294,93,21,6
30295,41,48,4
30296,49,10,5
30297,1,10,12
30298,69,32,11
30299,2,21,10
30300,20,40,1
30301,63,40,8
30302,40,43,3
30303,93,42,10
30304,80,47,10
30305,99,10,4
30306,13,10,8
30307,16,48,10
30308,54,42,11
30309,65,11,1
30310,43,30,8
30311,97,22,12
30312,1,31,9
30313,97,33,5
30314,6,29,4
30315,19,31,7
30316,94,44,12
30317,67,43,8
30318,81,49,2
30319,28,19,8
30320,38,21,9
30321,13,25,6
30322,20,41,11
30323,16,42,11
30324,10,39,7
30325,50,27,9
30326,88,40,11
30327,25,35,4
30328,81,45,3
30329,100,48,5
30330,11,50,8
30331,89,18,12
30332,6,48,5
30333,76,37,1
30334,33,47,1
30335,27,37,3
30336,23,50,7
30337,91,34,8
30338,69,18,9
30339,53,29,9
30340,85,28,1
30341,72,15,9
30342,46,20,12
30343,71,32,11
30344,69,36,1
30345,60,36,2
30346,45,25,9
30347,65,16,7
30348,31,38,6
30349,66,12,3
30350,42,30,10
30351,50,30,7
30352,87,30,3
30353,77,42,11
30354,5,25,4
30355,59,43,4
30356,58,47,8
30357,36,49,2
30358,59,14,9
30359,40,25,6
30360,88,45,3
30361,56,28,3
30362,29,25,12
30363,6,31,2
30364,78,12,4
30365,61,44,3
30366,67,50,9
30367,95,10,7
30368,59,39,7
30369,33,42,2
30370,100,31,3
